"Terjemahan Lama"


"This Bible is in the Public Domain."

"Verse ID","Book Name","Book Number",Chapter,Verse,Text
3511,Imamat,3,25,41,"Lalu hendaklah ia keluar dari padamu, baik ia baik anak-anaknyapun sertanya, dan kembalilah ia kepada kaum keluarganya, dan pulanglah ia kepada milik nenek moyangnya."
3512,Imamat,3,25,42,"Karena mereka itulah hamba-hamba-Ku, yang telah Kuhantar keluar dari negeri Mesir; sebab itu jangan mereka itu dijual seperti orang menjual sahaya."
3513,Imamat,3,25,43,"Maka jangan kamu memerintahkan dia dengan bengis, melainkan takutlah kamu akan Allahmu."
3514,Imamat,3,25,44,"Tetapi segala sahaya laki-laki atau perempuan yang ada padamu itu, hendaklah dari pada bangsa-bangsa yang duduk keliling kamu, maka dari pada mereka itulah boleh kamu membeli sahaya laki-laki atau perempuan."
3515,Imamat,3,25,45,"Demikianpun dari pada anak-anak orang dagang yang duduk menumpang di antara kamu, dari pada mereka itupun boleh kamu membeli dia, dan dari pada anak buahnya yang ada sertamu jikalau telah diperanakkannya dalam negerimu sekalipun; mereka itulah menjadi milikmu."
3516,Imamat,3,25,46,"Maka bolehlah kamu membilangkan dia milik pusaka bagi anak-anakmu kemudian dari padamu, supaya mereka itu mempusakai dia bagi milik yang kekal; maka orang itu boleh kamu suruh berbuat pekerjaan sahaya, tetapi adapun saudaramu, yang dari pada bani Israel itu, jangan seorang memerintahkan seorang dengan bengis."
3517,Imamat,3,25,47,"Maka jikalau seorang dagang atau orang yang menumpang di antara kamu telah beroleh harta, maka saudaramu yang sertanya itu telah menjadi miskin, sehingga dijualnya dirinya kepada orang dagang yang duduk di antara kamu atau kepada peranakan orang dagang itu,"
3518,Imamat,3,25,48,"setelah dijualnya dirinya hendaklah ada tebusan baginya; maka hendaklah ia ditebus oleh salah seorang dari pada segala saudaranya."
3519,Imamat,3,25,49,"Baik mamaknya laki-laki baik anak laki-laki mamaknya, hendaklah menebus dia, atau yang dari pada kaum keluarganya yang sedarah daging dengan dia itu hendaklah menebus dia; atau jikalau ia sendiri telah beroleh harta, maka hendaklah ditebusnya dirinya."
3520,Imamat,3,25,50,"Maka hendaklah ia berkira-kira dengan orang yang telah membeli dia, dari pada tahun yang dijualnya dirinya kepadanya sampai tahun yobel itu, serta uang pembeli itu dicengkolongkan dengan bilangan segala tahun yang ia telah sertanya, atas bilangan hari orang upahan adanya."
3521,Imamat,3,25,51,"Maka jikalau ada lagi banyak tahun itu, setuju dengan dia hendaklah dikembalikannya uang pembelinya akan tebusannya."
3522,Imamat,3,25,52,"Maka jikalau tinggal lagi sedikit tahun sampai tahun yobel itu, apabila ia berjelas kira-kira dengan dia, hendaklah dikembalikannya uang tebusannya kepadanya setuju dengan tahun itu."
3523,Imamat,3,25,53,"Seperti seorang upahan hendaklah ia sertanya dari pada setahun datang kepada setahun, maka jangan ia diperintahkan olehnya dengan bengis di hadapan matamu."
3524,Imamat,3,25,54,"Maka jikalau tiada ia ditebus dengan peri yang demikian, maka pada tahun yobel juga keluarlah ia dengan merdekanya, baik ia baik anak-anaknyapun sertanya;"
3525,Imamat,3,25,55,"karena segala bani Israel itulah hamba-Ku, bahkan, hamba-Ku yang telah Kuhantar keluar dari negeri Mesir: Maka Akulah Tuhan, Allahmu."
3526,Imamat,3,26,1,"Maka jangan kamu memperbuat berhala atau patung akan dirimu dan jangan kamu mendirikan dia bagi dirimu, dan batu yang terukirpun jangan kamu taruh dalam negerimu akan menyembah sujud di hadapannya, karena Akulah Tuhan, Allahmu!"
3527,Imamat,3,26,2,"Hendaklah kamu mengindahkan segala sabat-Ku, dan memuliakan tempat-Ku yang suci itu: Bahwa Akulah Tuhan."
3528,Imamat,3,26,3,"Maka jikalau kamu melakukan hukum-Ku dan menurut firman-Ku serta kamu berbuat akan dia,"
3529,Imamat,3,26,4,"maka Aku akan menurunkan hujan-Ku kepadamu pada musimnya dan tanahpun akan memberi hasilnya dan segala pokok di ladangpun akan memberi buah-buahnya."
3530,Imamat,3,26,5,"Maka musim penebahan gandum akan mendapatkan musim pungutan buah anggur, dan musim pungutan buah anggur akan mendapatkan musim penaburan, maka kamu akan makan rezekimu sampai kenyang-kenyang, dan dengan sentosa kamu akan duduk dalam negerimu."
3531,Imamat,3,26,6,"Maka Aku akan memberi sejahtera dalam negeri itu, sehingga kamu akan berbaring dengan tiada dikejutkan oleh barang seorang, dan Aku akan melalukan segala binatang yang buas dari pada negerimu dan pedangpun tiada akan menerusi negerimu."
3532,Imamat,3,26,7,"Maka kamu akan menghalaukan musuhmu dan mereka itu akan rebah dimakan pedang di hadapanmu."
3533,Imamat,3,26,8,"Maka lima orang dari pada kamu akan menghalaukan seratus, dan seratus orang dari pada kamu akan menghalaukan sepuluh ribu; maka segala musuhmu akan rebah dimakan pedang di hadapanmu."
3534,Imamat,3,26,9,"Maka Aku akan menilik akan kamu dan membiakkan kamu dan memperbanyakkan kamu, dan Aku akan meneguhkan perjanjian-Ku dengan kamu."
3535,Imamat,3,26,10,"Maka kamu akan makan yang lama itu, yang sudah lebih dari setahun, dan karena yang baharu itu kamu akan membawa ke luar yang lama adanya."
3536,Imamat,3,26,11,"Maka Aku akan mendirikan kemah-Ku di antara kamu, dan hati-Kupun tiada jemu akan kamu."
3537,Imamat,3,26,12,"Dan Aku akan berjalan di antara kamu serta menjadi Allahmu dan kamu akan menjadi umat-Ku."
3538,Imamat,3,26,13,"Bahwa Akulah Tuhan, Allahmu, yang telah menghantar akan kamu keluar dari negeri orang Mesir supaya jangan lagi kamu sahaya mereka itu; dan aku telah memecahkan kayu penggandaranmu dan menyuruhkan kamu berjalan tegap."
3539,Imamat,3,26,14,"Tetapi jikalau tiada kamu mendengar akan Daku dan tiada kamu melakukan segala hukum ini,"
3540,Imamat,3,26,15,"jikalau kamu membuang firman-Ku dengan cuca dan jikalau hatimu jemu akan perintah-Ku dan tiada kamu menurut segala hukum-Ku hendak meniadakan perjanjian-Ku,"
3541,Imamat,3,26,16,"maka demikianlah Akupun berbuat akan kamu kelak, dan Aku akan mendatangi kamu dengan peri yang hebat, dengan bala seni dan demam panas, yang menghancurkan mata dan meletihkan nyawa; maka cuma-cuma kamu akan menabur biji-bijianmu, karena musuhmu kelak makan habis akan dia."
3542,Imamat,3,26,17,"Maka Aku akan memalingkan wajah-Ku melawan kamu, sehingga kamu dialahkan oleh segala musuhmu, dan segala pembencimu akan memerintahi kamu, dan kamu akan lari, apabila seorangpun tiada yang mengejar."
3543,Imamat,3,26,18,"Maka jikalau kemudian dari pada segala perkara ini belum kamu mau dengar akan Daku, niscaya Aku menambahinya lagi, hendak menyiksakan kamu tujuh kali lebih sebab segala dosamu."
3544,Imamat,3,26,19,"Maka Aku akan memutuskan segala kemuliaan kuatmu dan menjadikan langitmu bagaikan besi dan tanahmu bagaikan tembaga."
3545,Imamat,3,26,20,"Sehingga segala kelelahanmu terbuang-buang dan tanahmu itu tiada akan memberi hasilnya kepadamu dan segala pokok di ladangpun tiada akan memberi buah-buahnya."
3546,Imamat,3,26,21,"Maka jikalau kamu lagi mendurhaka kepada-Ku dan tiada mau dengar akan Daku, niscaya Aku akan menghimpunkan lagi beberapa bala lain atas kamu, tujuh kali lebih sebab segala dosamu."
3547,Imamat,3,26,22,"Maka Aku akan menyuruhkan kepadamu segala binatang yang buas-buas dari padang, supaya dibuluskannya kamu dan dibinasakannya binatangmu dan disurutkannya bilangan kamu dan disunyikannya segala jalanmu."
3548,Imamat,3,26,23,"Maka jikalau kemudian dari pada segala perkara ini belum cukup kamu disiksakan dan kamu lagi mendurhaka kepada-Ku,"
3549,Imamat,3,26,24,"maka berkanjanglah juga Aku dalam melawan kamu, dan kamu akan Kupalu lagi tujuh kali lebih sebab segala dosamu."
3550,Imamat,3,26,25,"Maka Aku akan mendatangkan pedang atas kamu, supaya dibalasnya balasan perjanjian itu, sehingga kamu akan mengurungkan dirimu dalam negeri-negerimu, dan Aku akan menyuruhkan bala sampar di antara kamu, dan kamupun akan diserahkan ke tangan musuh."
3551,Imamat,3,26,26,"Maka apabila Aku memutuskan bagimu bekal roti itu, lalu sepuluh orang perempuan akan membakar rotinya dalam satu dapur jua, dan dikembalikannya rotimu itu dengan ditimbang-timbang, maka kamu akan makan, tetapi tiada menjadi kenyang."
3552,Imamat,3,26,27,"Maka jikalau kemudian dari pada itu juga tiada kamu dengar akan Daku, melainkan berkanjanglah kamu dalam mendurhaka kepada-Ku,"
3553,Imamat,3,26,28,"maka Akupun akan berkanjang dalam melawan kamu dengan murka yang bernyala-nyala, dan Aku akan menyiksakan kamu tujuh kali lebih lagi sebab segala dosamu."
3554,Imamat,3,26,29,"Sehingga kamu akan makan daging anak-anakmu laki-laki dan daging anak-anakmu perempuan."
3555,Imamat,3,26,30,"Maka Aku akan merobohkan segala panggungmu dan membinasakan segala gambar syamsiat kamu, maka mayat-mayat kamu akan Kucampak di atas pecah-pecahan berhalamu yang tahi adanya, dan hati-Kupun jemu akan kamu!"
3556,Imamat,3,26,31,"Maka segala negerimu akan Kujadikan sunyi senyap dan segala tempatmu yang suci itu akan Kubinasakan, dan tiada Aku mau mencium barang yang kamu tentukan akan bau yang harum bagi-Ku."
3557,Imamat,3,26,32,"Maka tanah itu Kujadikan sunyi senyap, sehingga musuhmu, yang akan mengedudukinya itu tercengang-cengang akan dia."
3558,Imamat,3,26,33,"Maka kamu sendiri akan Kucerai-beraikan di antara segala bangsa serta Aku menghunus pedang di belakang kamu, maka tanahmu akan menjadi gurun dan segala negerimu akan menjadi sunyi senyap."
3559,Imamat,3,26,34,"Maka pada masa itulah tanah itu berkenan akan sabatnya pada segala hari ia itu tandus adanya, dan kamupun adalah dalam negeri musuhmu; maka pada masa itulah tanah itu akan berhenti dan berkenan akan segala sabatnya."
3560,Imamat,3,26,35,"Selama tandus adanya maka tanah itu akan berhenti, sebab tiada ia itu berhenti pada sabatmu, tatkala kamu lagi mengedudukinya."
3561,Imamat,3,26,36,"Maka akan segala orang yang tertinggal dari pada kamu dalam negeri musuhnya, Aku akan mengadakan ketakutan dalam hatinya yang sudah tawar, sehingga bunyi daun yang terlayang-layangpun akan menghalaukan mereka itu, maka mereka itu akan lari seperti orang yang lari dari pada pedang, dan mereka itu akan rebah di tempat tiada orang yang mengejar."
3562,Imamat,3,26,37,"Maka mereka itu akan berhembalangan tindih-menindih seperti kalau ada pedang di belakangnya, meski seorangpun tiada yang mengejar, dan tiada kamu akan tahan berdiri di hadapan segala musuhmu."
3563,Imamat,3,26,38,"Demikianlah kamu akan binasa di antara segala bangsa, dan kamu akan dimakan oleh tanah musuhmu."
3564,Imamat,3,26,39,"Maka orang yang tertinggal dari pada kamu dalam negeri musuhnya ia itu akan kurus kering oleh sebab segala salahnya, baik sebab salah nenek moyangnya baik sebab salah dirinya, mereka itu akan kurus kering adanya."
3565,Imamat,3,26,40,"Maka pada masa itulah mereka itu akan mengaku segala salah dirinya dan salah nenek moyangnyapun, sebab ia mendurhaka kepada-Ku dengan degilnya dan melawan akan Daku dengan sengajanya."
3566,Imamat,3,26,41,"Maka sebab itu Akupun berbangkit melawan mereka itu, serta Aku membuang mereka itu ke dalam negeri musuhnya. Maka apabila hati mereka itu yang tiada tersunat itu merendahkan dirinya dan mereka itu jemu akan segala salahnya,"
3567,Imamat,3,26,42,"maka pada masa itulah Aku kelak ingat akan perjanjian-Ku dengan Yakub dan akan perjanjian-Ku dengan Ishak dan akan perjanjian-Ku dengan Ibrahim, maka Aku kelak ingat akan dia dan akan negerinyapun Aku ingat."
3568,Imamat,3,26,43,"Demikianpun apabila tanah itu telah ditinggalkan oleh mereka itu dan telah berkenan akan sabatnya, sebab tanduslah ia itu oleh karena mereka itu, serta telah jemulah mereka itu akan segala salahnya, sebab, bahkan, sebab telah dibuangkannya hukum-Ku dengan cuca dan hatinyapun jemu akan firman-Ku."
3569,Imamat,3,26,44,"Karena sesungguhnya pada masa itu juga, apabila mereka itu dalam negeri musuhnya, tiada Aku akan membuang mereka itu atau jemu akan mereka itu sangat begitu, sehingga Aku menumpas mereka itu serta Aku meniadakan perjanjian-Ku dengan mereka itu, karena Akulah Tuhan, Allahnya!"
3570,Imamat,3,26,45,"Melainkan karena selamat mereka itu, Aku ingat kelak akan perjanjian-Ku dengan nenek moyangnya, tatkala Aku menghantarkan mereka itu keluar dari negeri Mesir di hadapan mata segala bangsa, hendak menjadi Allah mereka itu: Bahwa Akulah Tuhan."
3571,Imamat,3,26,46,"Hata, maka sekalian inilah undang-undang dan hukum dan firman yang telah ditentukan Tuhan di antara dirinya dengan segala bani Israel di atas bukit Torsina oleh tangan Musa adanya."
3572,Imamat,3,27,1,"Arakian, maka berfirmanlah Tuhan kepada Musa, firman-Nya:"
3573,Imamat,3,27,2,"Katakanlah olehmu kepada segala bani Israel ini: Jikalau barang seorang mengasingkan barang sesuatu sebab bernazar, maka hendaklah ia itu Tuhan punya, setuju dengan nilaianmu akan orang itu."
3574,Imamat,3,27,3,"Maka adapun nilaianmu akan seorang laki-laki dari pada dua puluh tahun umurnya, hendaklah nilaianmu itu lima puluh syikal perak, yang sama dengan syikal tempat suci itu."
3575,Imamat,3,27,4,"Maka jikalau seorang perempuan, hendaklah nilaianmu tiga puluh syikal."
3576,Imamat,3,27,5,"Maka jikalau orang itu dari pada lima tahun sampai dua puluh tahun umurnya, jikalau laki-laki hendaklah nilaianmu dua puluh syikal, jikalau perempuan sepuluh syikal."
3577,Imamat,3,27,6,"Maka jikalau anak dari pada sebulan sampai lima tahun umurnya, hendaklah nilaianmu akan laki-laki lima syikal perak dan akan perempuan hendaklah nilaianmu tiga syikal perak."
3578,Imamat,3,27,7,"Maka jikalau orang umur enam puluh tahun atau lebih, jikalau laki-laki hendaklah nilaianmu lima belas syikal, dan akan perempuan sepuluh syikal."
3579,Imamat,3,27,8,"Tetapi jikalau terlalu miskin ia akan nilaianmu itu, maka hendaklah ia datang menghadap imam, lalu dinilai imam akan dia, sekadar kuat tangan orang yang bernazar itu hendaklah dinilai imam akan dia."
3580,Imamat,3,27,9,"Maka jikalau binatang seperti yang dipersembahkan orang kepada Tuhan akan korban, barang apa yang dipersembahkan kepada Tuhan demikian, ia itu suci adanya."
3581,Imamat,3,27,10,"Tak boleh digantinya atau ditukarnya dengan yang lebih baik atau dengan lebih jahat, maka jikalau kiranya telah ditukarnya binatang dengan binatang, tak akan jangan keduanya, baik ini baik tukarannya, sucilah adanya."
3582,Imamat,3,27,11,"Maka jikalau barang seekor binatang yang haram, yang tiada dapat dipersembahkan orang kepada Tuhan akan korban, maka hendaklah ditaruhkannya binatang itu di hadapan imam."
3583,Imamat,3,27,12,"Lalu dinilai imam akan dia antara baik dengan jahatnya, maka setuju dengan nilaianmu, hai imam! akan jadinya."
3584,Imamat,3,27,13,"Maka jikalau ia hendak menebus dia, patutlah dipertambahkannya dengan seperlima lebih dari pada nilaianmu."
3585,Imamat,3,27,14,"Maka jikalau barang seorang mempersembahkan rumahnya akan suatu kesucian bagi Tuhan, maka hendaklah ia itu dinilai oleh imam antara baik dengan buruk, maka seperti nilaian imam itu begitu juga jadinya."
3586,Imamat,3,27,15,"Maka jikalau orang yang telah mempersembahkan dia hendak menebus rumahnya, patutlah dipertambahkannya dengan seperlima lebih dari pada uang nilaianmu, lalu rumah itu menjadi miliknya pula."
3587,Imamat,3,27,16,"Maka jikalau barang seorang mempersembahkan kepada Tuhan suatu bahagian dari pada bendang pusakanya, maka hendaklah nilaianmu setuju dengan taburannya, yaitu akan sehomer biji syeir lima puluh syikal perak."
3588,Imamat,3,27,17,"Jikalau dipersembahkannya bendangnya mulai dari pada tahun yobel, seperti nilaianmu begitu juga jadinya."
3589,Imamat,3,27,18,"Maka jikalau dipersembahkannya bendang itu kemudian dari pada tahun yobel itu, maka hendaklah harganya dikira-kirakan imam baginya sekadar segala tahun, yang lagi ada sampai tahun yobel itu, maka ia itu dicengkolong dari pada nilaianmu."
3590,Imamat,3,27,19,"Maka jikalau orang yang telah mempersembahkan bendang itu hendak menebus dia, patutlah dipertambahkannya uang nilaianmu dengan seperlimanya lagi, demikianlah ia itu tinggal miliknya."
3591,Imamat,3,27,20,"Maka jikalau tiada ditebusnya bendang itu atau jikalau sudah dijualnya bendang itu kepada orang lain, maka tiada boleh ia itu ditebus lagi."
3592,Imamat,3,27,21,"Maka pada tahun yobel, apabila lepaslah bendang itu, jadilah ia bagi Tuhan seperti bendang yang haram adanya, maka ia itu menjadi milik imam."
3593,Imamat,3,27,22,"Maka jikalau dipersembahkannya kepada Tuhan suatu bendang yang telah dibelinya dan yang tiada dari pada bendang pusakanya,"
3594,Imamat,3,27,23,"maka hendaklah uang nilaianmu dikira-kirakan imam baginya sampai kepada tahun yobel, dan hendaklah diberinya pada hari engkau menilaikan dia juga, maka sucilah ia itu bagi Tuhan;"
3595,Imamat,3,27,24,"maka pada tahun yobel patutlah bendang itu dipulangkan kepada orang padanya juga sudah dibelinya, yaitu kepada orang yang punya tanah pusaka itu."
3596,Imamat,3,27,25,"Maka segala nilaianmu itu hendaklah dengan syikal tempat suci, dari pada dua puluh gera dalam sesyikal."
3597,Imamat,3,27,26,"Arakian, maka segala binatang yang diperanakkan mula-mula, yang Tuhan punya sebab sulungnya, janganlah ia itu dinazarkan orang; baik ia itu dari pada lembu atau dari pada kambing domba, Tuhan juga yang empunya dia."
3598,Imamat,3,27,27,"Tetapi jikalau ia itu dari pada binatang yang haram, maka bolehlah ditebusnya dengan nilaianmu, maka hendaklah dipertambahkannya, lagi dengan seperlimanya, maka jikalau ia itu tiada ditebus, bolehlah dijual sekadar nilaianmu."
3599,Imamat,3,27,28,"Tetapi segala yang ditentukan akan ditumpas, yang ditentukan orang akan ditumpas bagi Tuhan dari pada segala miliknya, baik orang atau binatang atau suatu bahagian bendang pusakanya, ia itu tiada boleh dijual atau ditebus; segala yang ditentukan akan ditumpas ia itu kesucian segala kesucian adanya bagi Tuhan."
3600,Imamat,3,27,29,"Segala yang ditentukan akan ditumpas, yang ditentukan akan ditumpas dari pada manusia, ia itu tak boleh ditebus, tak akan jangan ia itu dibunuh juga."
